strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-04Tue17-55-04.339000.pcm,1499162104339.0,挂断吧
msc_log_2017-07-04Tue17-55-07.847000.pcm,1499162107847.0,查询已接来电
msc_log_2017-07-04Tue17-55-21.394000.pcm,1499162121394.0,我要打电话
msc_log_2017-07-04Tue17-55-25.050000.pcm,1499162125050.0,查找未接来电里的号码
msc_log_2017-07-04Tue17-55-29.914000.pcm,1499162129914.0,拨打老婆的
msc_log_2017-07-04Tue17-55-33.496000.pcm,1499162133496.0,声音低点
msc_log_2017-07-04Tue17-55-37.771000.pcm,1499162137771.0,电话王艳
msc_log_2017-07-04Tue17-55-41.754000.pcm,1499162141754.0,挂断挂断
msc_log_2017-07-04Tue17-55-45.732000.pcm,1499162145732.0,拨打电话了还是听首歌吧
msc_log_2017-07-04Tue17-55-50.462000.pcm,1499162150462.0,声音大一点
msc_log_2017-07-04Tue17-55-54.071000.pcm,1499162154071.0,帮我导航到濮阳县郎中乡
msc_log_2017-07-04Tue17-55-59.981000.pcm,1499162159981.0,去敬老院
msc_log_2017-07-04Tue17-56-03.975000.pcm,1499162163975.0,走最近的线路
msc_log_2017-07-04Tue17-56-08.452000.pcm,1499162168452.0,开始导航
msc_log_2017-07-04Tue17-56-12.153000.pcm,1499162172153.0,我想去贵阳清镇
msc_log_2017-07-04Tue17-56-17.012000.pcm,1499162177012.0,就是红旗路的清镇市
msc_log_2017-07-04Tue17-56-22.450000.pcm,1499162182450.0,帮我搜索附近如家的酒店
msc_log_2017-07-04Tue17-56-27.955000.pcm,1499162187955.0,选择价位最低的
msc_log_2017-07-04Tue17-56-32.587000.pcm,1499162192587.0,开始导航
msc_log_2017-07-04Tue17-56-36.214000.pcm,1499162196214.0,前往泰兴市江华镇
msc_log_2017-07-04Tue17-56-41.290000.pcm,1499162201290.0,那就去社区服务中心吧
msc_log_2017-07-04Tue17-56-55.346000.pcm,1499162215346.0,我要走路况好的线路
msc_log_2017-07-04Tue17-57-00.123000.pcm,1499162220123.0,导航吧
msc_log_2017-07-04Tue17-57-03.673000.pcm,1499162223673.0,我要到张浦镇
msc_log_2017-07-04Tue17-57-08.289000.pcm,1499162228289.0,我想去石材厂
msc_log_2017-07-04Tue17-57-12.645000.pcm,1499162232645.0,那就去怡莲石材厂吧
msc_log_2017-07-04Tue17-57-18.172000.pcm,1499162238172.0,开始导航
msc_log_2017-07-04Tue17-57-21.846000.pcm,1499162241846.0,帮我导航到西安三桥西部车城大众
msc_log_2017-07-04Tue17-57-28.496000.pcm,1499162248496.0,去中国西部国际车城022
msc_log_2017-07-04Tue17-57-34.358000.pcm,1499162254358.0,不是北门市车城厦门
msc_log_2017-07-04Tue17-57-39.652000.pcm,1499162259652.0,选择经过加油站的线路
msc_log_2017-07-04Tue17-57-44.845000.pcm,1499162264845.0,导航
msc_log_2017-07-04Tue17-57-48.413000.pcm,1499162268413.0,可以帮我导航到郯城人民广场吗
msc_log_2017-07-04Tue17-57-53.974000.pcm,1499162273974.0,对人民路150号
msc_log_2017-07-04Tue17-57-58.520000.pcm,1499162278520.0,开始导航
msc_log_2017-07-04Tue17-58-02.053000.pcm,1499162282053.0,我要去陈厝合宁和街
msc_log_2017-07-04Tue17-58-07.246000.pcm,1499162287246.0,选择华中汽配大市场a217
msc_log_2017-07-04Tue17-58-13.444000.pcm,1499162293444.0,要不走高架的线路
msc_log_2017-07-04Tue17-58-17.827000.pcm,1499162297827.0,开始导航
msc_log_2017-07-04Tue17-58-21.615000.pcm,1499162301615.0,我想去唐人五菱汽车
msc_log_2017-07-04Tue17-58-26.705000.pcm,1499162306705.0,我要去的是维修服务中心
msc_log_2017-07-04Tue17-58-32.524000.pcm,1499162312524.0,走最省事的线路
msc_log_2017-07-04Tue17-58-37.041000.pcm,1499162317041.0,导航吧
msc_log_2017-07-04Tue17-58-40.621000.pcm,1499162320621.0,导航到南京金科乳腺病研究院
msc_log_2017-07-04Tue17-58-47.232000.pcm,1499162327232.0,不是荆轲是南京京科研究院
msc_log_2017-07-04Tue17-58-53.549000.pcm,1499162333549.0,我要去的是荆州乳腺病研究院
msc_log_2017-07-04Tue17-58-59.689000.pcm,1499162339689.0,走红绿灯最少的路线
msc_log_2017-07-04Tue17-59-04.665000.pcm,1499162344665.0,开始导航
msc_log_2017-07-04Tue17-59-08.307000.pcm,1499162348307.0,我要去通辽市政府
msc_log_2017-07-04Tue17-59-13.609000.pcm,1499162353609.0,选择科尔沁区钡镇政府
msc_log_2017-07-04Tue17-59-19.973000.pcm,1499162359973.0,线路高速优先
msc_log_2017-07-04Tue17-59-24.155000.pcm,1499162364155.0,开始导航吧
msc_log_2017-07-04Tue17-59-28.044000.pcm,1499162368044.0,帮我导航到汇能汽车用品批发市场吧
msc_log_2017-07-04Tue17-59-35.252000.pcm,1499162375252.0,那就去车美汇汽车用品批发吧
msc_log_2017-07-04Tue17-59-42.396000.pcm,1499162382396.0,不走这条线路换条线路
msc_log_2017-07-04Tue17-59-47.226000.pcm,1499162387226.0,导航
msc_log_2017-07-04Tue17-59-50.612000.pcm,1499162390612.0,我想去彭镇
msc_log_2017-07-04Tue17-59-54.841000.pcm,1499162394841.0,还是肥西县紫蓬镇村委会吧
msc_log_2017-07-04Tue18-00-00.113000.pcm,1499162400113.0,去白衣村村委会
msc_log_2017-07-04Tue18-00-05.073000.pcm,1499162405073.0,选择路程最短的
msc_log_2017-07-04Tue18-00-09.486000.pcm,1499162409486.0,开始导航
msc_log_2017-07-04Tue18-00-13.380000.pcm,1499162413380.0,帮我导航营口广达汽车装饰
msc_log_2017-07-04Tue18-00-19.281000.pcm,1499162419281.0,我要到哈大北路附近的
msc_log_2017-07-04Tue18-00-24.081000.pcm,1499162424081.0,选择雅饰汽车装饰
msc_log_2017-07-04Tue18-00-29.483000.pcm,1499162429483.0,可以导航了
msc_log_2017-07-04Tue18-00-33.202000.pcm,1499162433202.0,帮我导航到奔牛镇佳佳马超市吧
msc_log_2017-07-04Tue18-00-39.210000.pcm,1499162439210.0,好吧那就家家洁超市吧
msc_log_2017-07-04Tue18-00-44.177000.pcm,1499162444177.0,去新蚌埠路飞翔溜冰场附近的那个
msc_log_2017-07-04Tue18-00-51.309000.pcm,1499162451309.0,导航吧
msc_log_2017-07-04Tue18-00-54.825000.pcm,1499162454825.0,我去广西师范学院
msc_log_2017-07-04Tue18-00-59.334000.pcm,1499162459334.0,到明秀校区
msc_log_2017-07-04Tue18-01-03.928000.pcm,1499162463928.0,去南门
msc_log_2017-07-04Tue18-01-07.932000.pcm,1499162467932.0,可以导航了
msc_log_2017-07-04Tue18-01-11.640000.pcm,1499162471640.0,我想去连城
msc_log_2017-07-04Tue18-01-15.621000.pcm,1499162475621.0,到连城县
msc_log_2017-07-04Tue18-01-19.795000.pcm,1499162479795.0,搜索连城县附近的酒店
msc_log_2017-07-04Tue18-01-25.163000.pcm,1499162485163.0,选择价位在五百以上的
msc_log_2017-07-04Tue18-01-30.090000.pcm,1499162490090.0,开始导航
msc_log_2017-07-04Tue18-01-33.708000.pcm,1499162493708.0,导航创立信息科技
msc_log_2017-07-04Tue18-01-38.265000.pcm,1499162498265.0,对神仙树北路二十
msc_log_2017-07-04Tue18-01-43.384000.pcm,1499162503384.0,规避拥堵的线路
msc_log_2017-07-04Tue18-01-47.685000.pcm,1499162507685.0,算了取消导航
msc_log_2017-07-04Tue18-01-51.823000.pcm,1499162511823.0,西安西京医院
msc_log_2017-07-04Tue18-01-55.810000.pcm,1499162515810.0,前往丰镐西路216号
msc_log_2017-07-04Tue18-02-01.437000.pcm,1499162521437.0,选择西安莲湖京华中医医院急诊
msc_log_2017-07-04Tue18-02-08.257000.pcm,1499162528257.0,走最快的路线
msc_log_2017-07-04Tue18-02-21.455000.pcm,1499162541455.0,导航
msc_log_2017-07-04Tue18-02-24.929000.pcm,1499162544929.0,我要去黄金小学
msc_log_2017-07-04Tue18-02-29.187000.pcm,1499162549187.0,前往黄路镇
msc_log_2017-07-04Tue18-02-33.315000.pcm,1499162553315.0,团结小学
msc_log_2017-07-04Tue18-02-37.001000.pcm,1499162557001.0,不是错了是林湖小学
msc_log_2017-07-04Tue18-02-41.847000.pcm,1499162561847.0,可以导航了
msc_log_2017-07-04Tue18-02-45.614000.pcm,1499162565614.0,导航到广东省河源市高新区万绿广场
msc_log_2017-07-04Tue18-02-53.151000.pcm,1499162573151.0,我要去万利广场附近的停车场
msc_log_2017-07-04Tue18-02-59.269000.pcm,1499162579269.0,就万绿湖停车场吧
msc_log_2017-07-04Tue18-03-04.043000.pcm,1499162584043.0,走红绿灯最少的线路
msc_log_2017-07-04Tue18-03-08.873000.pcm,1499162588873.0,开始导航
msc_log_2017-07-04Tue18-03-12.816000.pcm,1499162592816.0,帮我导航陕西盛威装饰城
msc_log_2017-07-04Tue18-03-18.892000.pcm,1499162598892.0,去附近有银行的装饰城
msc_log_2017-07-04Tue18-03-25.306000.pcm,1499162605306.0,默认推荐
msc_log_2017-07-04Tue18-03-28.902000.pcm,1499162608902.0,开始导航
msc_log_2017-07-04Tue18-03-32.610000.pcm,1499162612610.0,去雅安市雨城区吧
msc_log_2017-07-04Tue18-03-37.925000.pcm,1499162617925.0,查询峄城区附近的餐厅
msc_log_2017-07-04Tue18-03-43.607000.pcm,1499162623607.0,选择离我最近的
msc_log_2017-07-04Tue18-03-48.211000.pcm,1499162628211.0,走红绿灯少的路线
msc_log_2017-07-04Tue18-03-54.174000.pcm,1499162634174.0,导航
msc_log_2017-07-04Tue18-03-57.630000.pcm,1499162637630.0,我要去全州村
msc_log_2017-07-04Tue18-04-02.021000.pcm,1499162642021.0,去甘泉新村西区八
msc_log_2017-07-04Tue18-04-15.919000.pcm,1499162655919.0,东门
msc_log_2017-07-04Tue18-04-19.338000.pcm,1499162659338.0,出发吧
msc_log_2017-07-04Tue18-04-22.876000.pcm,1499162662876.0,我想导航到射洪县汇星百货
msc_log_2017-07-04Tue18-04-28.905000.pcm,1499162668905.0,选择第二个
msc_log_2017-07-04Tue18-04-32.544000.pcm,1499162672544.0,走红绿灯最少的线路
msc_log_2017-07-04Tue18-04-37.690000.pcm,1499162677690.0,导航啦
msc_log_2017-07-04Tue18-04-41.079000.pcm,1499162681079.0,去盖州梁屯镇吧
msc_log_2017-07-04Tue18-04-45.823000.pcm,1499162685823.0,我要去的是梁屯镇村委会
msc_log_2017-07-04Tue18-04-50.980000.pcm,1499162690980.0,绵延村的
msc_log_2017-07-04Tue18-04-54.579000.pcm,1499162694579.0,可以导航了
msc_log_2017-07-04Tue18-04-58.398000.pcm,1499162698398.0,帮我导航到与窝窝头
msc_log_2017-07-04Tue18-05-03.865000.pcm,1499162703865.0,我要去鱼窝头镇太石村市鱼路的那家
msc_log_2017-07-04Tue18-05-11.237000.pcm,1499162711237.0,对臼篮鲨鱼窝头二中
msc_log_2017-07-04Tue18-05-16.669000.pcm,1499162716669.0,选最短的线路
msc_log_2017-07-04Tue18-05-21.127000.pcm,1499162721127.0,可以导航了
msc_log_2017-07-04Tue18-05-25.010000.pcm,1499162725010.0,导航到砀山火车站
msc_log_2017-07-04Tue18-05-29.480000.pcm,1499162729480.0,市站前路一号
msc_log_2017-07-04Tue18-05-33.598000.pcm,1499162733598.0,直接导航到进站口
msc_log_2017-07-04Tue18-05-38.289000.pcm,1499162738289.0,不是进口站是出口站
msc_log_2017-07-04Tue18-05-43.220000.pcm,1499162743220.0,开始导航吧
msc_log_2017-07-04Tue18-05-46.951000.pcm,1499162746951.0,我现在去呼和浩特市白塔机场
msc_log_2017-07-04Tue18-05-53.039000.pcm,1499162753039.0,到国际机场综合信息楼
msc_log_2017-07-04Tue18-05-59.479000.pcm,1499162759479.0,选择信息楼停车场
msc_log_2017-07-04Tue18-06-03.966000.pcm,1499162763966.0,走又是最短的路线
msc_log_2017-07-04Tue18-06-08.663000.pcm,1499162768663.0,可以导航了
msc_log_2017-07-04Tue18-06-12.224000.pcm,1499162772224.0,我要到安徽省萧县黄口镇
msc_log_2017-07-04Tue18-06-17.660000.pcm,1499162777660.0,到镇政府
msc_log_2017-07-04Tue18-06-21.754000.pcm,1499162781754.0,我要走经过银行的线路
msc_log_2017-07-04Tue18-06-26.765000.pcm,1499162786765.0,可以导航了
msc_log_2017-07-04Tue18-06-30.632000.pcm,1499162790632.0,我要去滦南县政府
msc_log_2017-07-04Tue18-06-35.827000.pcm,1499162795827.0,去滦南县政府残疾人工作委员会
msc_log_2017-07-04Tue18-06-42.473000.pcm,1499162802473.0,开始导航
msc_log_2017-07-04Tue18-06-46.026000.pcm,1499162806026.0,去哈尔滨火车站
msc_log_2017-07-04Tue18-06-50.294000.pcm,1499162810294.0,好像是哈成路的那个车站吧
msc_log_2017-07-04Tue18-06-55.394000.pcm,1499162815394.0,就是新香坊火车站
msc_log_2017-07-04Tue18-07-09.002000.pcm,1499162829002.0,走经过加油站的线路
msc_log_2017-07-04Tue18-07-13.718000.pcm,1499162833718.0,开始导航
msc_log_2017-07-04Tue18-07-17.335000.pcm,1499162837335.0,我想导航到成都火车北站
msc_log_2017-07-04Tue18-07-23.363000.pcm,1499162843363.0,选择第四个
msc_log_2017-07-04Tue18-07-26.951000.pcm,1499162846951.0,不走高架
msc_log_2017-07-04Tue18-07-30.363000.pcm,1499162850363.0,可以导航了
msc_log_2017-07-04Tue18-07-33.905000.pcm,1499162853905.0,帮我导航到西安市红会医院
msc_log_2017-07-04Tue18-07-39.315000.pcm,1499162859315.0,我要去南郭路76号
msc_log_2017-07-04Tue18-07-43.966000.pcm,1499162863966.0,到中医骨科康复病区
msc_log_2017-07-04Tue18-07-48.964000.pcm,1499162868964.0,选择经过银行的线路
msc_log_2017-07-04Tue18-07-53.821000.pcm,1499162873821.0,导航吧
msc_log_2017-07-04Tue18-07-57.337000.pcm,1499162877337.0,出发到河北省保定市白沟镇
msc_log_2017-07-04Tue18-08-03.246000.pcm,1499162883246.0,富强大街318
msc_log_2017-07-04Tue18-08-07.927000.pcm,1499162887927.0,不是镇政府市镇纪检委
msc_log_2017-07-04Tue18-08-21.877000.pcm,1499162901877.0,算了取消导航
msc_log_2017-07-04Tue18-08-26.198000.pcm,1499162906198.0,可以帮我导航到仙桃吗
msc_log_2017-07-04Tue18-08-31.279000.pcm,1499162911279.0,我要去的是桃源仙谷自然风景区
msc_log_2017-07-04Tue18-08-37.424000.pcm,1499162917424.0,选择里停车场进的线路
msc_log_2017-07-04Tue18-08-42.893000.pcm,1499162922893.0,可以导航到
msc_log_2017-07-04Tue18-08-46.620000.pcm,1499162926620.0,导航去胡台吧
msc_log_2017-07-04Tue18-08-50.907000.pcm,1499162930907.0,那就去厦门市思明区珍珠湾狐狸山一号吧
msc_log_2017-07-04Tue18-08-58.243000.pcm,1499162938243.0,不到月炼厂到作战指挥厅
msc_log_2017-07-04Tue18-09-03.667000.pcm,1499162943667.0,不要这条线路换一个
msc_log_2017-07-04Tue18-09-09.186000.pcm,1499162949186.0,可以导航吧
msc_log_2017-07-04Tue18-09-12.884000.pcm,1499162952884.0,能导到咸宁中路吗
msc_log_2017-07-04Tue18-09-17.924000.pcm,1499162957924.0,我要去中国电信营业厅
msc_log_2017-07-04Tue18-09-23.468000.pcm,1499162963468.0,就解放路的那个吧
msc_log_2017-07-04Tue18-09-27.634000.pcm,1499162967634.0,可以导航了
msc_log_2017-07-04Tue18-09-31.622000.pcm,1499162971622.0,导航到石桥一路16号
msc_log_2017-07-04Tue18-09-37.097000.pcm,1499162977097.0,去在水一方吧
msc_log_2017-07-04Tue18-09-40.988000.pcm,1499162980988.0,在水一方美容养生馆
msc_log_2017-07-04Tue18-09-46.421000.pcm,1499162986421.0,要走高架的线路
msc_log_2017-07-04Tue18-09-50.873000.pcm,1499162990873.0,导航
msc_log_2017-07-04Tue18-09-54.493000.pcm,1499162994493.0,我想去苏州市相成区黄埭镇
msc_log_2017-07-04Tue18-10-00.666000.pcm,1499163000666.0,我要去的是春光路88号
msc_log_2017-07-04Tue18-10-06.039000.pcm,1499163006039.0,市黄埭镇委员会党校
msc_log_2017-07-04Tue18-10-11.035000.pcm,1499163011035.0,这条线路不行换一个
msc_log_2017-07-04Tue18-10-15.813000.pcm,1499163015813.0,这个可以导航
msc_log_2017-07-04Tue18-10-20.405000.pcm,1499163020405.0,可以帮我导航到成都市三圣乡吗
msc_log_2017-07-04Tue18-10-26.349000.pcm,1499163026349.0,到三圣花乡旅游区
msc_log_2017-07-04Tue18-10-31.701000.pcm,1499163031701.0,要路况最好的线路
msc_log_2017-07-04Tue18-10-36.841000.pcm,1499163036841.0,可以导航到
msc_log_2017-07-04Tue18-10-40.648000.pcm,1499163040648.0,我准备去合肥市十八中
msc_log_2017-07-04Tue18-10-47.517000.pcm,1499163047517.0,查找十八中附近的火锅
msc_log_2017-07-04Tue18-10-53.046000.pcm,1499163053046.0,导航到最近的一家
msc_log_2017-07-04Tue18-10-57.930000.pcm,1499163057930.0,去新都新繁吧
msc_log_2017-07-04Tue18-11-02.431000.pcm,1499163062431.0,我要去站西街
msc_log_2017-07-04Tue18-11-07.173000.pcm,1499163067173.0,选择桑迪新繁店
msc_log_2017-07-04Tue18-11-12.149000.pcm,1499163072149.0,换一条线路
msc_log_2017-07-04Tue18-11-16.181000.pcm,1499163076181.0,可以导航了
msc_log_2017-07-04Tue18-11-19.951000.pcm,1499163079951.0,我想到香洲总站
msc_log_2017-07-04Tue18-11-25.136000.pcm,1499163085136.0,我要去公共自行车横琴公交总站
msc_log_2017-07-04Tue18-11-31.390000.pcm,1499163091390.0,南租赁点
msc_log_2017-07-04Tue18-11-35.373000.pcm,1499163095373.0,那就选择默认推荐的线路吧
msc_log_2017-07-04Tue18-11-40.938000.pcm,1499163100938.0,导航
msc_log_2017-07-04Tue18-11-44.615000.pcm,1499163104615.0,我去东港市黄土坎镇
msc_log_2017-07-04Tue18-11-50.057000.pcm,1499163110057.0,到黄土坎镇小学
msc_log_2017-07-04Tue18-11-54.899000.pcm,1499163114899.0,不是中心小学是沙西小学
msc_log_2017-07-04Tue18-12-00.548000.pcm,1499163120548.0,换一条线路
msc_log_2017-07-04Tue18-12-04.809000.pcm,1499163124809.0,再换一条
msc_log_2017-07-04Tue18-12-08.970000.pcm,1499163128970.0,导航
msc_log_2017-07-04Tue18-12-12.421000.pcm,1499163132421.0,帮我导航到花香村附近的度假村
msc_log_2017-07-04Tue18-12-18.432000.pcm,1499163138432.0,那就郁金香温泉花园度假村吧
msc_log_2017-07-04Tue18-12-24.468000.pcm,1499163144468.0,不是去郁金香温泉花园度假村果园
msc_log_2017-07-04Tue18-12-30.930000.pcm,1499163150930.0,可以导航了
msc_log_2017-07-04Tue18-12-34.640000.pcm,1499163154640.0,我要到昆明火车站
msc_log_2017-07-04Tue18-12-39.363000.pcm,1499163159363.0,选择三家村特大桥附近的
msc_log_2017-07-04Tue18-12-44.639000.pcm,1499163164639.0,那行广南卫火车站
msc_log_2017-07-04Tue18-12-49.374000.pcm,1499163169374.0,不走红绿灯多的路线
msc_log_2017-07-04Tue18-12-54.191000.pcm,1499163174191.0,导航
msc_log_2017-07-04Tue18-12-57.759000.pcm,1499163177759.0,广埠屯
msc_log_2017-07-04Tue18-13-01.539000.pcm,1499163181539.0,广埠屯资讯广场
msc_log_2017-07-04Tue18-13-15.342000.pcm,1499163195342.0,不是a座是b座
msc_log_2017-07-04Tue18-13-19.877000.pcm,1499163199877.0,导航吧
msc_log_2017-07-04Tue18-13-23.408000.pcm,1499163203408.0,我要去南京审计学院
msc_log_2017-07-04Tue18-13-28.394000.pcm,1499163208394.0,仙林校区的那个
msc_log_2017-07-04Tue18-13-32.855000.pcm,1499163212855.0,南门南门
msc_log_2017-07-04Tue18-13-36.791000.pcm,1499163216791.0,不走仙林大道
msc_log_2017-07-04Tue18-13-40.935000.pcm,1499163220935.0,导航
msc_log_2017-07-04Tue18-13-44.546000.pcm,1499163224546.0,我要到西湖
msc_log_2017-07-04Tue18-13-48.851000.pcm,1499163228851.0,帮我导航到西湖附近的酒店
msc_log_2017-07-04Tue18-13-54.466000.pcm,1499163234466.0,要价格在300到500之间的
msc_log_2017-07-04Tue18-13-59.919000.pcm,1499163239919.0,选择离景区最近的
msc_log_2017-07-04Tue18-14-04.685000.pcm,1499163244685.0,开始导航
msc_log_2017-07-04Tue18-14-08.236000.pcm,1499163248236.0,导航到阜阳火车站
msc_log_2017-07-04Tue18-14-12.844000.pcm,1499163252844.0,我要去火车站附近的餐厅
msc_log_2017-07-04Tue18-14-18.313000.pcm,1499163258313.0,行吧那就老乡鸡吧
msc_log_2017-07-04Tue18-14-23.045000.pcm,1499163263045.0,换一条路线
msc_log_2017-07-04Tue18-14-27.044000.pcm,1499163267044.0,可以导航了
msc_log_2017-07-04Tue18-14-31.673000.pcm,1499163271673.0,可以帮我导航到海源寺公交车站吗
msc_log_2017-07-04Tue18-14-37.453000.pcm,1499163277453.0,好吧聚龙门寺加油站
msc_log_2017-07-04Tue18-14-42.238000.pcm,1499163282238.0,西加油站
msc_log_2017-07-04Tue18-14-45.937000.pcm,1499163285937.0,出发吧
msc_log_2017-07-04Tue18-14-49.545000.pcm,1499163289545.0,我现在要去盐城
msc_log_2017-07-04Tue18-14-54.598000.pcm,1499163294598.0,到机场
msc_log_2017-07-04Tue18-14-58.652000.pcm,1499163298652.0,选择南洋国际机场
msc_log_2017-07-04Tue18-15-03.625000.pcm,1499163303625.0,走耗时最短的线路
msc_log_2017-07-04Tue18-15-08.165000.pcm,1499163308165.0,开始导航
msc_log_2017-07-04Tue18-15-12.083000.pcm,1499163312083.0,我想到成都花龙门小区
msc_log_2017-07-04Tue18-15-17.598000.pcm,1499163317598.0,到武青北路23号
msc_log_2017-07-04Tue18-15-22.431000.pcm,1499163322431.0,小区南门
msc_log_2017-07-04Tue18-15-26.244000.pcm,1499163326244.0,导航吧
msc_log_2017-07-04Tue18-15-29.887000.pcm,1499163329887.0,去华远海蓝城
msc_log_2017-07-04Tue18-15-34.647000.pcm,1499163334647.0,我要去海之南
msc_log_2017-07-04Tue18-15-39.033000.pcm,1499163339033.0,长江西路347-3的那个
msc_log_2017-07-04Tue18-15-44.450000.pcm,1499163344450.0,不走高架
