strAudioPath,pcm_time(UTC ms),sr_result,套件,是否一致,一致率:91.43%,去除套件没有结果的一致率:99.61%
msc_log_2017-07-20Thu22-23-46.342000.pcm.SpeexWb.pcm,1.50E+12,好的我知道了退出吧,好的我知道了退出吧,TRUE,,
msc_log_2017-07-20Thu22-23-49.798000.pcm.SpeexWb.pcm,1.50E+12,到北京的航班,到北京的航班,TRUE,,
msc_log_2017-07-20Thu22-23-53.074000.pcm.SpeexWb.pcm,1.50E+12,我想听到那时间在中午12点之前的,我想听到那时间在中午12点之前的,TRUE,,
msc_log_2017-07-20Thu22-23-57.741000.pcm.SpeexWb.pcm,1.50E+12,选择东方航空,选择东方航空,TRUE,,
msc_log_2017-07-20Thu22-24-00.795000.pcm.SpeexWb.pcm,1.50E+12,确定,,FALSE,,
msc_log_2017-07-20Thu22-24-13.232000.pcm.SpeexWb.pcm,1.50E+12,查股票601318,查股票601318,TRUE,,
msc_log_2017-07-20Thu22-24-17.619000.pcm.SpeexWb.pcm,1.50E+12,换成周凯线走势图,换成周凯线走势图,TRUE,,
msc_log_2017-07-20Thu22-24-21.410000.pcm.SpeexWb.pcm,1.50E+12,屏幕亮一点,屏幕亮一点,TRUE,,
msc_log_2017-07-20Thu22-24-24.318000.pcm.SpeexWb.pcm,1.50E+12,退出,,FALSE,,
msc_log_2017-07-20Thu22-24-36.828000.pcm.SpeexWb.pcm,1.50E+12,查一下宝光股份的股票,查一下宝光股份的股票,TRUE,,
msc_log_2017-07-20Thu22-24-40.966000.pcm.SpeexWb.pcm,1.50E+12,不是是曝光部分,,FALSE,,
msc_log_2017-07-20Thu22-24-54.504000.pcm.SpeexWb.pcm,1.50E+12,声音调到最大,声音调到最大,TRUE,,
msc_log_2017-07-20Thu22-24-57.865000.pcm.SpeexWb.pcm,1.50E+12,重新播放,重新播放,TRUE,,
msc_log_2017-07-20Thu22-25-00.981000.pcm.SpeexWb.pcm,1.50E+12,查一下中国黄金的股票,查一下中国黄金的股票,TRUE,,
msc_log_2017-07-20Thu22-25-05.095000.pcm.SpeexWb.pcm,1.50E+12,价格是涨了还是跌了,价格是涨了还是跌了,TRUE,,
msc_log_2017-07-20Thu22-25-09.193000.pcm.SpeexWb.pcm,1.50E+12,查看上个月的走势图,查看上个月的走势图,TRUE,,
msc_log_2017-07-20Thu22-25-13.042000.pcm.SpeexWb.pcm,1.50E+12,查一下股票,查一下股票,TRUE,,
msc_log_2017-07-20Thu22-25-15.979000.pcm.SpeexWb.pcm,1.50E+12,就查科大讯飞的吧,就查科大讯飞的吧,TRUE,,
msc_log_2017-07-20Thu22-25-19.635000.pcm.SpeexWb.pcm,1.50E+12,屏幕暗一点,屏幕暗一点,TRUE,,
msc_log_2017-07-20Thu22-25-22.987000.pcm.SpeexWb.pcm,1.50E+12,股票000720,股票000720,TRUE,,
msc_log_2017-07-20Thu22-25-27.179000.pcm.SpeexWb.pcm,1.50E+12,看一下股票的分时图,看一下股票的分时图,TRUE,,
msc_log_2017-07-20Thu22-25-30.841000.pcm.SpeexWb.pcm,1.50E+12,播放声音大一点,播放声音大一点,TRUE,,
msc_log_2017-07-20Thu22-25-34.346000.pcm.SpeexWb.pcm,1.50E+12,好的退出,好的退出,TRUE,,
msc_log_2017-07-20Thu22-25-37.342000.pcm.SpeexWb.pcm,1.50E+12,查询中国移动的股票,查询中国移动的股票,TRUE,,
msc_log_2017-07-20Thu22-25-41.111000.pcm.SpeexWb.pcm,1.50E+12,看一下昨天的交易情况吧,看一下昨天的交易情况吧,TRUE,,
msc_log_2017-07-20Thu22-25-44.994000.pcm.SpeexWb.pcm,1.50E+12,再看一下网友对中国移动股票的分析,再看一下网友对中国移动股票的分析,TRUE,,
msc_log_2017-07-20Thu22-25-49.916000.pcm.SpeexWb.pcm,1.50E+12,退出吧,,FALSE,,
msc_log_2017-07-20Thu22-26-02.456000.pcm.SpeexWb.pcm,1.50E+12,查询股票300472,查询股票300472,TRUE,,
msc_log_2017-07-20Thu22-26-06.884000.pcm.SpeexWb.pcm,1.50E+12,我没看清,我没看清,TRUE,,
msc_log_2017-07-20Thu22-26-09.925000.pcm.SpeexWb.pcm,1.50E+12,他的最近一期中签率是多少呀,他的最近一期中签率是多少呀,TRUE,,
msc_log_2017-07-20Thu22-26-14.418000.pcm.SpeexWb.pcm,1.50E+12,知道了退出,知道了退出,TRUE,,
msc_log_2017-07-20Thu22-26-17.530000.pcm.SpeexWb.pcm,1.50E+12,查询深圳股票,查询深圳股票,TRUE,,
msc_log_2017-07-20Thu22-26-20.650000.pcm.SpeexWb.pcm,1.50E+12,以零开头的股票代码有哪些呢,以零开头的股票代码有哪些呢,TRUE,,
msc_log_2017-07-20Thu22-26-24.618000.pcm.SpeexWb.pcm,1.50E+12,那就今晚喝吧,那就今晚喝吧,TRUE,,
msc_log_2017-07-20Thu22-26-28.041000.pcm.SpeexWb.pcm,1.50E+12,打电话给何志明,打电话给何志明,TRUE,,
msc_log_2017-07-20Thu22-26-31.583000.pcm.SpeexWb.pcm,1.50E+12,打151开头的那个,打151开头的那个,TRUE,,
msc_log_2017-07-20Thu22-26-35.279000.pcm.SpeexWb.pcm,1.50E+12,确定,确定,TRUE,,
msc_log_2017-07-20Thu22-26-37.983000.pcm.SpeexWb.pcm,1.50E+12,打电话给李琼,打电话给李琼,TRUE,,
msc_log_2017-07-20Thu22-26-41.446000.pcm.SpeexWb.pcm,1.50E+12,不是移动的拨打他联通的,不是移动的拨打他联通的,TRUE,,
msc_log_2017-07-20Thu22-26-45.731000.pcm.SpeexWb.pcm,1.50E+12,打开免提,打开免提,TRUE,,
msc_log_2017-07-20Thu22-26-48.979000.pcm.SpeexWb.pcm,1.50E+12,确定,,FALSE,,
msc_log_2017-07-20Thu22-27-01.503000.pcm.SpeexWb.pcm,1.50E+12,电话给老婆,电话给老婆,TRUE,,
msc_log_2017-07-20Thu22-27-04.879000.pcm.SpeexWb.pcm,1.50E+12,对就是137的那个号码,,FALSE,,
msc_log_2017-07-20Thu22-27-18.948000.pcm.SpeexWb.pcm,1.50E+12,等下取消拨打,等下取消拨打,TRUE,,
msc_log_2017-07-20Thu22-27-22.599000.pcm.SpeexWb.pcm,1.50E+12,重播一次,重播一次,TRUE,,
msc_log_2017-07-20Thu22-27-26.202000.pcm.SpeexWb.pcm,1.50E+12,打电话给陈勇琦,打电话给陈勇琦,TRUE,,
msc_log_2017-07-20Thu22-27-30.267000.pcm.SpeexWb.pcm,1.50E+12,用卡一拨打,,FALSE,,
msc_log_2017-07-20Thu22-27-43.447000.pcm.SpeexWb.pcm,1.50E+12,选择黑的号码,,FALSE,,
msc_log_2017-07-20Thu22-27-56.874000.pcm.SpeexWb.pcm,1.50E+12,确认,确认,TRUE,,
msc_log_2017-07-20Thu22-28-00.059000.pcm.SpeexWb.pcm,1.50E+12,拨打杨建军电话,拨打杨建军电话,TRUE,,
msc_log_2017-07-20Thu22-28-04.066000.pcm.SpeexWb.pcm,1.50E+12,不是我说的是杨建军,不是我说的是杨建军,TRUE,,
msc_log_2017-07-20Thu22-28-08.657000.pcm.SpeexWb.pcm,1.50E+12,133开头的电信的号码,133开头的电信的号码,TRUE,,
msc_log_2017-07-20Thu22-28-13.111000.pcm.SpeexWb.pcm,1.50E+12,对的确认拨打,对的确认拨打,TRUE,,
msc_log_2017-07-20Thu22-28-16.534000.pcm.SpeexWb.pcm,1.50E+12,打电话给电工,打电话给电工,TRUE,,
msc_log_2017-07-20Thu22-28-20.369000.pcm.SpeexWb.pcm,1.50E+12,不是纪委的是电工许嵩的,不是纪委的是电工许嵩的,TRUE,,
msc_log_2017-07-20Thu22-28-25.052000.pcm.SpeexWb.pcm,1.50E+12,取消取消不打了,取消取消不打了,TRUE,,
msc_log_2017-07-20Thu22-28-28.919000.pcm.SpeexWb.pcm,1.50E+12,拨打张老板电话,拨打张老板电话,TRUE,,
msc_log_2017-07-20Thu22-28-32.870000.pcm.SpeexWb.pcm,1.50E+12,奥不是市里老板的电话,奥不是市里老板的电话,TRUE,,
msc_log_2017-07-20Thu22-28-37.597000.pcm.SpeexWb.pcm,1.50E+12,开放免提,开放免提,TRUE,,
msc_log_2017-07-20Thu22-28-40.937000.pcm.SpeexWb.pcm,1.50E+12,挂断,挂断,TRUE,,
msc_log_2017-07-20Thu22-28-43.809000.pcm.SpeexWb.pcm,1.50E+12,打开电话本,打开电话本,TRUE,,
msc_log_2017-07-20Thu22-28-46.970000.pcm.SpeexWb.pcm,1.50E+12,拨打杨建军的电话,拨打杨建军的电话,TRUE,,
msc_log_2017-07-20Thu22-28-50.891000.pcm.SpeexWb.pcm,1.50E+12,联通186的那个号码,联通186的那个号码,TRUE,,
msc_log_2017-07-20Thu22-28-54.703000.pcm.SpeexWb.pcm,1.50E+12,确认,确认,TRUE,,
msc_log_2017-07-20Thu22-28-57.806000.pcm.SpeexWb.pcm,1.50E+12,请帮我接听电话,请帮我接听电话,TRUE,,
msc_log_2017-07-20Thu22-29-01.658000.pcm.SpeexWb.pcm,1.50E+12,打开免提,打开免提,TRUE,,
msc_log_2017-07-20Thu22-29-04.782000.pcm.SpeexWb.pcm,1.50E+12,声音加大,声音加大,TRUE,,
msc_log_2017-07-20Thu22-29-07.842000.pcm.SpeexWb.pcm,1.50E+12,声音太吵了挂断,声音太吵了挂断,TRUE,,
msc_log_2017-07-20Thu22-29-11.555000.pcm.SpeexWb.pcm,1.50E+12,回拨刚才的来电,,FALSE,,
msc_log_2017-07-20Thu22-29-25.062000.pcm.SpeexWb.pcm,1.50E+12,拨打电话给陈,拨打电话给陈,TRUE,,
msc_log_2017-07-20Thu22-29-28.974000.pcm.SpeexWb.pcm,1.50E+12,不是陈建勇是大臣宝源电话,,FALSE,,
msc_log_2017-07-20Thu22-29-43.921000.pcm.SpeexWb.pcm,1.50E+12,挂断挂断打错了,挂断挂断打错了,TRUE,,
msc_log_2017-07-20Thu22-29-47.708000.pcm.SpeexWb.pcm,1.50E+12,打陈健全的电话,打陈健全的电话,TRUE,,
msc_log_2017-07-20Thu22-29-51.829000.pcm.SpeexWb.pcm,1.50E+12,打电话给10086,打电话给10086,TRUE,,
msc_log_2017-07-20Thu22-29-56.028000.pcm.SpeexWb.pcm,1.50E+12,用卡二拨打哦,用卡二拨打哦,TRUE,,
msc_log_2017-07-20Thu22-29-59.606000.pcm.SpeexWb.pcm,1.50E+12,免提免提,免提免提,TRUE,,
msc_log_2017-07-20Thu22-30-03.027000.pcm.SpeexWb.pcm,1.50E+12,人工服务零,人工服务零,TRUE,,
msc_log_2017-07-20Thu22-30-06.261000.pcm.SpeexWb.pcm,1.50E+12,身在加大一点,身在加大一点,TRUE,,
msc_log_2017-07-20Thu22-30-09.724000.pcm.SpeexWb.pcm,1.50E+12,电话号码是多少,电话号码是多少,TRUE,,
msc_log_2017-07-20Thu22-30-13.112000.pcm.SpeexWb.pcm,1.50E+12,韩姐的电话号码,韩姐的电话号码,TRUE,,
msc_log_2017-07-20Thu22-30-16.557000.pcm.SpeexWb.pcm,1.50E+12,拨打韩姐电话,拨打韩姐电话,TRUE,,
msc_log_2017-07-20Thu22-30-20.328000.pcm.SpeexWb.pcm,1.50E+12,声音太大了稍微减小一点,声音太大了稍微减小一点,TRUE,,
msc_log_2017-07-20Thu22-30-24.940000.pcm.SpeexWb.pcm,1.50E+12,拨打电话,拨打电话,TRUE,,
msc_log_2017-07-20Thu22-30-28.304000.pcm.SpeexWb.pcm,1.50E+12,拨打叉车的电话,拨打叉车的电话,TRUE,,
msc_log_2017-07-20Thu22-30-32.033000.pcm.SpeexWb.pcm,1.50E+12,查车槽的电话,查车槽的电话,TRUE,,
msc_log_2017-07-20Thu22-30-35.572000.pcm.SpeexWb.pcm,1.50E+12,取消取消,取消取消,TRUE,,
msc_log_2017-07-20Thu22-30-38.897000.pcm.SpeexWb.pcm,1.50E+12,重新拨打查查o1152的号码,重新拨打查查o1152的号码,TRUE,,
msc_log_2017-07-20Thu22-30-43.753000.pcm.SpeexWb.pcm,1.50E+12,拨打电话158的号码,拨打电话158的号码,TRUE,,
msc_log_2017-07-20Thu22-30-47.845000.pcm.SpeexWb.pcm,1.50E+12,选择尾号是3943的移动号码,选择尾号是3943的移动号码,TRUE,,
msc_log_2017-07-20Thu22-30-52.631000.pcm.SpeexWb.pcm,1.50E+12,确认,,FALSE,,
msc_log_2017-07-20Thu22-31-05.267000.pcm.SpeexWb.pcm,1.50E+12,给新华保险打电话,给新华保险打电话,TRUE,,
msc_log_2017-07-20Thu22-31-09.116000.pcm.SpeexWb.pcm,1.50E+12,拨打四川绵阳的成都新华保险,,FALSE,,
msc_log_2017-07-20Thu22-31-24.053000.pcm.SpeexWb.pcm,1.50E+12,开外音,开外音,TRUE,,
msc_log_2017-07-20Thu22-31-26.890000.pcm.SpeexWb.pcm,1.50E+12,打电话给刘,打电话给刘,TRUE,,
msc_log_2017-07-20Thu22-31-30.205000.pcm.SpeexWb.pcm,1.50E+12,打电信号码刘志伦的,打电信号码刘志伦的,TRUE,,
msc_log_2017-07-20Thu22-31-34.614000.pcm.SpeexWb.pcm,1.50E+12,没人接挂断吧,没人接挂断吧,TRUE,,
msc_log_2017-07-20Thu22-31-38.645000.pcm.SpeexWb.pcm,1.50E+12,打电话给15635139369,打电话给15635139369,TRUE,,
msc_log_2017-07-20Thu22-31-43.971000.pcm.SpeexWb.pcm,1.50E+12,声音调到中等,声音调到中等,TRUE,,
msc_log_2017-07-20Thu22-31-47.318000.pcm.SpeexWb.pcm,1.50E+12,打开免提,打开免提,TRUE,,
msc_log_2017-07-20Thu22-31-50.423000.pcm.SpeexWb.pcm,1.50E+12,挂断,挂断,TRUE,,
msc_log_2017-07-20Thu22-31-53.440000.pcm.SpeexWb.pcm,1.50E+12,第二号码打电话给肖剑,,FALSE,,
msc_log_2017-07-20Thu22-32-07.890000.pcm.SpeexWb.pcm,1.50E+12,取消发个短讯给他,取消发个短讯给他,TRUE,,
msc_log_2017-07-20Thu22-32-12.270000.pcm.SpeexWb.pcm,1.50E+12,短信内容是我快到家了,,FALSE,,
msc_log_2017-07-20Thu22-32-26.527000.pcm.SpeexWb.pcm,1.50E+12,发送,,FALSE,,
msc_log_2017-07-20Thu22-32-39.100000.pcm.SpeexWb.pcm,1.50E+12,张磊的电话号码,张磊的电话号码,TRUE,,
msc_log_2017-07-20Thu22-32-42.435000.pcm.SpeexWb.pcm,1.50E+12,"拨打""}]},{""bg"":43,""cw"":[{""sc"":0.00,""w"":""",,FALSE,,
msc_log_2017-07-20Thu22-32-54.924000.pcm.SpeexWb.pcm,1.50E+12,声音调到最高,声音调到最高,TRUE,,
msc_log_2017-07-20Thu22-32-58.298000.pcm.SpeexWb.pcm,1.50E+12,没人接取消吧,没人接取消吧,TRUE,,
msc_log_2017-07-20Thu22-33-01.753000.pcm.SpeexWb.pcm,1.50E+12,请打电话给,请打电话给,TRUE,,
msc_log_2017-07-20Thu22-33-05.041000.pcm.SpeexWb.pcm,1.50E+12,给老板,,FALSE,,
msc_log_2017-07-20Thu22-33-17.617000.pcm.SpeexWb.pcm,1.50E+12,都不是我打给家具老板,都不是我打给家具老板,TRUE,,
msc_log_2017-07-20Thu22-33-22.039000.pcm.SpeexWb.pcm,1.50E+12,对的确认拨打,,FALSE,,
msc_log_2017-07-20Thu22-33-35.338000.pcm.SpeexWb.pcm,1.50E+12,回电话,回电话,TRUE,,
msc_log_2017-07-20Thu22-33-38.404000.pcm.SpeexWb.pcm,1.50E+12,回复刚刚没有接到的电话,回复刚刚没有接到的电话,TRUE,,
msc_log_2017-07-20Thu22-33-42.841000.pcm.SpeexWb.pcm,1.50E+12,声音调到中等吧,声音调到中等吧,TRUE,,
msc_log_2017-07-20Thu22-33-46.131000.pcm.SpeexWb.pcm,1.50E+12,修车师傅的电话,修车师傅的电话,TRUE,,
msc_log_2017-07-20Thu22-33-49.632000.pcm.SpeexWb.pcm,1.50E+12,拨打130的那个,拨打130的那个,TRUE,,
msc_log_2017-07-20Thu22-33-53.140000.pcm.SpeexWb.pcm,1.50E+12,开放免提,开放免提,TRUE,,
msc_log_2017-07-20Thu22-33-56.407000.pcm.SpeexWb.pcm,1.50E+12,我要打前面是15966的电话,我要打前面是15966的电话,TRUE,,
msc_log_2017-07-20Thu22-34-01.698000.pcm.SpeexWb.pcm,1.50E+12,选择第一个,选择第一个,TRUE,,
msc_log_2017-07-20Thu22-34-05.091000.pcm.SpeexWb.pcm,1.50E+12,确认拨打,确认拨打,TRUE,,
msc_log_2017-07-20Thu22-34-08.072000.pcm.SpeexWb.pcm,1.50E+12,声音低点吧,声音低点吧,TRUE,,
msc_log_2017-07-20Thu22-34-11.349000.pcm.SpeexWb.pcm,1.50E+12,找一下电话本,找一下电话本,TRUE,,
msc_log_2017-07-20Thu22-34-15.010000.pcm.SpeexWb.pcm,1.50E+12,查找尾号是0415的号码,查找尾号是0415的号码,TRUE,,
msc_log_2017-07-20Thu22-34-19.696000.pcm.SpeexWb.pcm,1.50E+12,这个号码添加到个人收藏,这个号码添加到个人收藏,TRUE,,
msc_log_2017-07-20Thu22-34-24.021000.pcm.SpeexWb.pcm,1.50E+12,退出电话本,退出电话本,TRUE,,
msc_log_2017-07-20Thu22-34-27.077000.pcm.SpeexWb.pcm,1.50E+12,打个电话,打个电话,TRUE,,
msc_log_2017-07-20Thu22-34-30.380000.pcm.SpeexWb.pcm,1.50E+12,打朱林的吧,,FALSE,,
msc_log_2017-07-20Thu22-34-43.334000.pcm.SpeexWb.pcm,1.50E+12,算了取消吧,,FALSE,,
msc_log_2017-07-20Thu22-34-56.472000.pcm.SpeexWb.pcm,1.50E+12,打电话给18227863674,打电话给18227863674,TRUE,,
msc_log_2017-07-20Thu22-35-02.116000.pcm.SpeexWb.pcm,1.50E+12,不对不对是18227863670,不对不对是18227863670,TRUE,,
msc_log_2017-07-20Thu22-35-07.658000.pcm.SpeexWb.pcm,1.50E+12,静音,,FALSE,,
msc_log_2017-07-20Thu22-35-20.333000.pcm.SpeexWb.pcm,1.50E+12,不是取消静音,不是取消静音,TRUE,,
msc_log_2017-07-20Thu22-35-24.057000.pcm.SpeexWb.pcm,1.50E+12,找一个电话,找一个电话,TRUE,,
msc_log_2017-07-20Thu22-35-27.156000.pcm.SpeexWb.pcm,1.50E+12,找老婆的号码,找老婆的号码,TRUE,,
msc_log_2017-07-20Thu22-35-30.674000.pcm.SpeexWb.pcm,1.50E+12,添加为常用联系人,添加为常用联系人,TRUE,,
msc_log_2017-07-20Thu22-35-34.544000.pcm.SpeexWb.pcm,1.50E+12,拨打这个号码,拨打这个号码,TRUE,,
msc_log_2017-07-20Thu22-35-37.436000.pcm.SpeexWb.pcm,1.50E+12,接电话,,FALSE,,
msc_log_2017-07-20Thu22-35-50.115000.pcm.SpeexWb.pcm,1.50E+12,声音开到最大,声音开到最大,TRUE,,
msc_log_2017-07-20Thu22-35-53.497000.pcm.SpeexWb.pcm,1.50E+12,挂断吧,,FALSE,,
msc_log_2017-07-20Thu22-36-06.128000.pcm.SpeexWb.pcm,1.50E+12,查询已接来电,查询已接来电,TRUE,,
msc_log_2017-07-20Thu22-36-09.607000.pcm.SpeexWb.pcm,1.50E+12,我要打电话,我要打电话,TRUE,,
msc_log_2017-07-20Thu22-36-12.786000.pcm.SpeexWb.pcm,1.50E+12,查找未接来电里的号码,查找未接来电里的号码,TRUE,,
msc_log_2017-07-20Thu22-36-17.034000.pcm.SpeexWb.pcm,1.50E+12,拨打老婆的,拨打老婆的,TRUE,,
msc_log_2017-07-20Thu22-36-20.168000.pcm.SpeexWb.pcm,1.50E+12,声音低点,,FALSE,,
msc_log_2017-07-20Thu22-36-32.994000.pcm.SpeexWb.pcm,1.50E+12,电话王燕,电话王燕,TRUE,,
msc_log_2017-07-20Thu22-36-36.439000.pcm.SpeexWb.pcm,1.50E+12,挂断挂断,,FALSE,,
msc_log_2017-07-20Thu22-36-49.750000.pcm.SpeexWb.pcm,1.50E+12,不打电话了还是听首歌吧,不打电话了还是听首歌吧,TRUE,,
msc_log_2017-07-20Thu22-36-54.201000.pcm.SpeexWb.pcm,1.50E+12,声音大一点,声音大一点,TRUE,,
msc_log_2017-07-20Thu22-36-57.182000.pcm.SpeexWb.pcm,1.50E+12,帮我导航到濮阳县郎中乡,帮我导航到濮阳县郎中乡,TRUE,,
msc_log_2017-07-20Thu22-37-02.455000.pcm.SpeexWb.pcm,1.50E+12,去敬老院,去敬老院,TRUE,,
msc_log_2017-07-20Thu22-37-05.740000.pcm.SpeexWb.pcm,1.50E+12,走最近的线路,走最近的线路,TRUE,,
msc_log_2017-07-20Thu22-37-09.308000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu22-37-12.341000.pcm.SpeexWb.pcm,1.50E+12,我想去贵阳清镇,我想去贵阳清镇,TRUE,,
msc_log_2017-07-20Thu22-37-16.506000.pcm.SpeexWb.pcm,1.50E+12,就是红旗路的清镇市,就是红旗路的清镇市,TRUE,,
msc_log_2017-07-20Thu22-37-20.977000.pcm.SpeexWb.pcm,1.50E+12,帮我搜索附近如家的酒店,帮我搜索附近如家的酒店,TRUE,,
msc_log_2017-07-20Thu22-37-25.888000.pcm.SpeexWb.pcm,1.50E+12,选择价位最低的,选择价位最低的,TRUE,,
msc_log_2017-07-20Thu22-37-29.814000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu22-37-32.823000.pcm.SpeexWb.pcm,1.50E+12,前往泰兴市将华镇,前往泰兴市将华镇,TRUE,,
msc_log_2017-07-20Thu22-37-37.437000.pcm.SpeexWb.pcm,1.50E+12,那就去社区服务中心吧,,FALSE,,
msc_log_2017-07-20Thu22-37-51.477000.pcm.SpeexWb.pcm,1.50E+12,我要走路况好的线路,我要走路况好的线路,TRUE,,
msc_log_2017-07-20Thu22-37-55.694000.pcm.SpeexWb.pcm,1.50E+12,导航吧,,FALSE,,
msc_log_2017-07-20Thu22-38-08.450000.pcm.SpeexWb.pcm,1.50E+12,我要到张浦镇,我要到张浦镇,TRUE,,
msc_log_2017-07-20Thu22-38-12.511000.pcm.SpeexWb.pcm,1.50E+12,我想去石材厂,我想去石材厂,TRUE,,
msc_log_2017-07-20Thu22-38-16.230000.pcm.SpeexWb.pcm,1.50E+12,那就去移联石材厂吧,那就去移联石材厂吧,TRUE,,
msc_log_2017-07-20Thu22-38-20.410000.pcm.SpeexWb.pcm,1.50E+12,开始导航,,FALSE,,
msc_log_2017-07-20Thu22-38-33.360000.pcm.SpeexWb.pcm,1.50E+12,帮我导航到西安三桥西部车城大中,,FALSE,,
msc_log_2017-07-20Thu22-38-48.779000.pcm.SpeexWb.pcm,1.50E+12,去中国西部国际车城022,去中国西部国际车城022,TRUE,,
msc_log_2017-07-20Thu22-38-54.194000.pcm.SpeexWb.pcm,1.50E+12,不是北门市车城厦门,不是北门市车城厦门,TRUE,,
msc_log_2017-07-20Thu22-38-58.723000.pcm.SpeexWb.pcm,1.50E+12,选择经过加油站的线路,选择经过加油站的线路,TRUE,,
msc_log_2017-07-20Thu22-39-02.889000.pcm.SpeexWb.pcm,1.50E+12,导航,导航,TRUE,,
msc_log_2017-07-20Thu22-39-05.744000.pcm.SpeexWb.pcm,1.50E+12,可以帮我导航到郯城人民广场吗,可以帮我导航到郯城人民广场吗,TRUE,,
msc_log_2017-07-20Thu22-39-10.663000.pcm.SpeexWb.pcm,1.50E+12,对人民路150号,对人民路150号,TRUE,,
msc_log_2017-07-20Thu22-39-14.381000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu22-39-17.216000.pcm.SpeexWb.pcm,1.50E+12,我要去陈厝合宁和街,我要去陈厝合宁和街,TRUE,,
msc_log_2017-07-20Thu22-39-22.129000.pcm.SpeexWb.pcm,1.50E+12,选择华中汽配大市场a217,选择华中汽配大市场a217,TRUE,,
msc_log_2017-07-20Thu22-39-27.816000.pcm.SpeexWb.pcm,1.50E+12,要不走高架的线路,要不走高架的线路,TRUE,,
msc_log_2017-07-20Thu22-39-31.641000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu22-39-34.856000.pcm.SpeexWb.pcm,1.50E+12,我想去唐人五菱汽车,我想去唐人五菱汽车,TRUE,,
msc_log_2017-07-20Thu22-39-39.390000.pcm.SpeexWb.pcm,1.50E+12,我要去的是维修服务中心,我要去的是维修服务中心,TRUE,,
msc_log_2017-07-20Thu22-39-44.498000.pcm.SpeexWb.pcm,1.50E+12,走最省时的线路,走最省时的线路,TRUE,,
msc_log_2017-07-20Thu22-39-48.118000.pcm.SpeexWb.pcm,1.50E+12,导航吧,导航吧,TRUE,,
msc_log_2017-07-20Thu22-39-51.044000.pcm.SpeexWb.pcm,1.50E+12,导航到南京金科乳腺病研究院,导航到南京金科乳腺病研究院,TRUE,,
msc_log_2017-07-20Thu22-39-56.794000.pcm.SpeexWb.pcm,1.50E+12,不是荆轲是南京京科研究院,不是荆轲是南京京科研究院,TRUE,,
msc_log_2017-07-20Thu22-40-02.328000.pcm.SpeexWb.pcm,1.50E+12,我要去的是荆州乳腺病研究院,我要去的是荆州乳腺病研究院,TRUE,,
msc_log_2017-07-20Thu22-40-08.094000.pcm.SpeexWb.pcm,1.50E+12,走红绿灯最少的路线,走红绿灯最少的路线,TRUE,,
msc_log_2017-07-20Thu22-40-12.097000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu22-40-15.059000.pcm.SpeexWb.pcm,1.50E+12,我要去通辽市政府,我要去通辽市政府,TRUE,,
msc_log_2017-07-20Thu22-40-19.638000.pcm.SpeexWb.pcm,1.50E+12,选择科尔沁区钡镇政府,选择科尔沁区保康镇政府,FALSE,,
msc_log_2017-07-20Thu22-40-25.455000.pcm.SpeexWb.pcm,1.50E+12,线路高速优先,线路高速优先,TRUE,,
msc_log_2017-07-20Thu22-40-29.078000.pcm.SpeexWb.pcm,1.50E+12,开始导航吧,开始导航吧,TRUE,,
msc_log_2017-07-20Thu22-40-32.310000.pcm.SpeexWb.pcm,1.50E+12,帮我导航到汇能汽车用品批发市场吧,帮我导航到汇能汽车用品批发市场吧,TRUE,,
msc_log_2017-07-20Thu22-40-38.388000.pcm.SpeexWb.pcm,1.50E+12,那就去车美汇汽车用品批发吧,那就去车美汇汽车用品批发吧,TRUE,,
msc_log_2017-07-20Thu22-40-43.728000.pcm.SpeexWb.pcm,1.50E+12,不走这条线路换条线路,不走这条线路换条线路,TRUE,,
msc_log_2017-07-20Thu22-40-47.862000.pcm.SpeexWb.pcm,1.50E+12,导航,,FALSE,,
msc_log_2017-07-20Thu22-41-00.302000.pcm.SpeexWb.pcm,1.50E+12,我想去彭镇,我想去彭镇,TRUE,,
msc_log_2017-07-20Thu22-41-04.182000.pcm.SpeexWb.pcm,1.50E+12,还是肥西县紫蓬镇村委会吧,,FALSE,,
msc_log_2017-07-20Thu22-41-18.736000.pcm.SpeexWb.pcm,1.50E+12,去白衣村村委会,去白衣村村委会,TRUE,,
msc_log_2017-07-20Thu22-41-22.959000.pcm.SpeexWb.pcm,1.50E+12,选择路程最短的,选择路程最短的,TRUE,,
msc_log_2017-07-20Thu22-41-26.792000.pcm.SpeexWb.pcm,1.50E+12,开始导航,开始导航,TRUE,,
msc_log_2017-07-20Thu22-41-30.097000.pcm.SpeexWb.pcm,1.50E+12,帮我导航营口广达汽车装饰,帮我导航营口广达汽车装饰,TRUE,,
msc_log_2017-07-20Thu22-41-35.533000.pcm.SpeexWb.pcm,1.50E+12,我要到哈大北路附近的,我要到哈大北路附近的,TRUE,,
