audio_path,audioTag,ResultOrgText,ResultCompareText,ResultOrgLabel,ResultCompareLabel,IsEqual?(%) 1106/2567=43.09%
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0294-04.pcm,1266,登录影视先锋,登录影视先锋,登录影视先锋,登录影视先锋,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0294-05.pcm,1267,,,退出影视先锋,退出影视先锋,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0295-01.pcm,1268,,,我要登录万能视频,我要登录万能视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0295-02.pcm,1269,调高万能视频的屏幕亮度,调高万能视频的屏幕亮度,调高万能视频的屏幕亮度,调高万能视频的屏幕亮度,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0295-03.pcm,1270,,,调低万能视频的语音音量,调低万能视频的语音音量,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0295-04.pcm,1271,,,卸载万能视频,卸载万能视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0295-05.pcm,1272,换个影视先锋,换个影视先锋,换个影视先锋,换个影视先锋,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0296-01.pcm,1273,搜索风行视频,搜索风行视频,搜索风行视频,搜索风行视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0296-02.pcm,1274,帮我下载风行视频,帮我下载风行视频,帮我下载风行视频,帮我下载风行视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0296-03.pcm,1275,,,打开风行视频,打开风行视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0296-04.pcm,1276,,,调低风行视频的亮度,调低风行视频的亮度,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0296-05.pcm,1277,,,退出风行视频,退出风行视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0297-01.pcm,1278,安装最新版本的暴风影音,安装最新版本的暴风影音,安装最新版本的暴风影音,安装最新版本的暴风影音,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0297-02.pcm,1279,,,帮我登录暴风影音,帮我登录暴风影音,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0297-03.pcm,1280,,,打开暴风影音,打开暴风影音,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0297-04.pcm,1281,后台继续运行暴风影音,后台继续运行暴风影音,后台继续运行暴风影音,后台继续运行暴风影音,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0297-05.pcm,1282,,,关闭后台运行的暴风影音,关闭后台运行的暴风影音,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0298-01.pcm,1283,,,搜索优酷视频,搜索优酷视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0298-02.pcm,1284,安装最新版本的优酷视频,安装最新版本的优酷视频,安装最新版本的优酷视频,安装最新版本的优酷视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0298-03.pcm,1285,,,我要打开优酷视频,我要打开优酷视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0298-04.pcm,1286,,,把优酷视频的音量调低一点,把优酷视频的音量调低一点,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0298-05.pcm,1287,,,找到优酷视频的登录页面,找到优酷视频的登录页面,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0299-01.pcm,1288,帮我下载爱奇艺视频,帮我下载爱奇艺视频,帮我下载爱奇艺视频,帮我下载爱奇艺视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0299-02.pcm,1289,,,找到爱奇艺登录界面,找到爱奇艺登录界面,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0299-03.pcm,1290,,,登录爱奇艺视频,登录爱奇艺视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0299-04.pcm,1291,退出当前爱奇艺账号,退出当前爱奇艺账号,退出当前爱奇艺账号,退出当前爱奇艺账号,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0299-05.pcm,1292,,,关闭爱奇艺视频,关闭爱奇艺视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0300-01.pcm,1293,,,搜索训飞配音,搜索训飞配音,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0300-02.pcm,1294,帮我下载讯飞配音,帮我下载讯飞配音,帮我下载讯飞配音,帮我下载讯飞配音,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0300-03.pcm,1295,,,我要打开讯飞配音,我要打开讯飞配音,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0300-04.pcm,1296,,,把讯飞配音的音量调大一点,把讯飞配音的音量调大一点,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0300-05.pcm,1297,,,关闭讯飞配音,关闭讯飞配音,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0301-01.pcm,1298,我要下载企鹅FM,我要下载企鹅fm,我要下载企鹅FM,我要下载企鹅fm,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0301-02.pcm,1299,,,打开企鹅FM,打开企鹅fm,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0301-03.pcm,1300,,,调节企鹅FM皮肤的亮度,调节企鹅fm皮肤的亮度,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0301-04.pcm,1301,,,把企鹅FM的亮度调成护眼模式,把企鹅fm的亮度调成护眼模式,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0301-05.pcm,1302,,,关闭企鹅FM,关闭企鹅fm,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0302-01.pcm,1303,,,帮我打开凤凰FM,帮我打开凤凰fm,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0302-02.pcm,1304,卸载凤凰FM,卸载凤凰fm,卸载凤凰FM,卸载凤凰fm,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0302-03.pcm,1305,重新下载最新版本的凤凰FM,重新下载最新版本的凤凰fm,重新下载最新版本的凤凰FM,重新下载最新版本的凤凰fm,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0302-04.pcm,1306,找到凤凰FM的登录界面,找到凤凰fm的登录界面,找到凤凰FM的登录界面,找到凤凰fm的登录界面,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0302-05.pcm,1307,,,登录凤凰FM,登录凤凰fm,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0303-01.pcm,1308,,,帮我下载搜狐视频,帮我下载搜狐视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0303-02.pcm,1309,登录搜狐视频,登录搜狐视频,登录搜狐视频,登录搜狐视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0303-03.pcm,1310,搜狐视频更新,搜狐视频更新,搜狐视频更新,搜狐视频更新,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0303-04.pcm,1311,重新登录搜狐视频,重新登录搜狐视频,重新登录搜狐视频,重新登录搜狐视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0303-05.pcm,1312,,,退出当前搜狐视频会员账号,退出当前搜狐视频会员账号,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0304-01.pcm,1313,,,我想下载影视大全,我想下载影视大全,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0304-02.pcm,1314,帮我打开影视大全,帮我打开影视大全,帮我打开影视大全,帮我打开影视大全,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0304-03.pcm,1315,调高影视大全的音量,调高影视大全的音量,调高影视大全的音量,调高影视大全的音量,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0304-04.pcm,1316,关闭影视大全,关闭影视大全,关闭影视大全,关闭影视大全,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0304-05.pcm,1317,,,换个搜狐视频,换个搜狐视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0305-01.pcm,1318,,,更新当前的乐视视频版本,更新当前的乐视视频版本,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0305-02.pcm,1319,找到了是视频的登录页面,找到了是视频的登录页面,找到乐视视频的登录页面,找到乐视视频的登录页面,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0305-03.pcm,1320,登录乐视视频,登录乐视视频,登录乐视视频,登录乐视视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0305-04.pcm,1321,,,退出当前登录账号,退出当前登录账号,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0305-05.pcm,1322,,,关闭乐视视频,关闭乐视视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0306-01.pcm,1323,帮我下载头条视频,帮我下载头条视频,帮我下载头条视频,帮我下载头条视频,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0306-02.pcm,1324,,,更新头条视频,更新头条视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0306-03.pcm,1325,,,登录头条视频,登录头条视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0306-04.pcm,1326,退出当前头条账号,退出当前头条账号,退出当前头条账号,退出当前头条账号,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0306-05.pcm,1327,,,关闭头条视频,关闭头条视频,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0307-01.pcm,1328,打开爱音乐,打开爱音乐,打开爱音乐,打开爱音乐,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0307-02.pcm,1329,,,卸载爱音乐,卸载爱音乐,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0307-03.pcm,1330,,,重新下载新版本的爱音乐,重新下载新版本的爱音乐,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0307-04.pcm,1331,找到爱音乐的音量,找到爱音乐的音量,调大爱音乐的音量,调大爱音乐的音量,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0307-05.pcm,1332,关闭爱音乐,关闭爱音乐,关闭爱音乐,关闭爱音乐,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0308-01.pcm,1333,搜索音乐台安装最新,搜索音乐台安装最新,搜索音悦台,搜索音悦台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0308-02.pcm,1334,,,安装最新版本的音悦台,安装最新版本的音悦台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0308-03.pcm,1335,音乐台打开把音乐,音乐台打开把音乐,音悦台打开,音悦台打开,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0308-04.pcm,1336,,,把音悦台的音量调高,把音悦台的音量调高,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0308-05.pcm,1337,,,退出音悦台,退出音悦台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0309-01.pcm,1338,FM103.75,fm10375,FM103.75,fm10375,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0309-02.pcm,1339,,,声音大一点,声音大一点,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0309-03.pcm,1340,,,不听啦，关闭广播,不听啦关闭广播,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0310-01.pcm,1341,我要听广播,我要听广播,我要听广播,我要听广播,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0310-02.pcm,1342,,,就听合肥交通广播吧,就听合肥交通广播吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0310-03.pcm,1343,暂停,暂停,暂停,暂停,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0311-01.pcm,1344,打开电台不要这个电台,打开电台不要这个电台,打开电台,打开电台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0311-02.pcm,1345,,,不要这个电台，换一个,不要这个电台换一个,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0311-03.pcm,1346,,,声音加到最大,声音加到最大,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0312-01.pcm,1347,,,搜索电台,搜索电台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0312-02.pcm,1348,,,选择新闻电台,选择新闻电台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0312-03.pcm,1349,,,开始播放,开始播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0313-01.pcm,1350,电台89.9,电台899,电台89.9,电台899,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0313-02.pcm,1351,不听这个换一个,不听这个换一个,不听这个换一个,不听这个换一个,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0313-03.pcm,1352,,,好的，播放,好的播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0314-01.pcm,1353,,,我要找滁州电台,我要找滁州电台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0314-02.pcm,1354,不是说错了是安徽电台就有安徽经济广播吧,不是说错了是安徽电台就有安徽经济广播吧,不是说错了，是安徽电台,不是说错了是安徽电台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0314-03.pcm,1355,,,就安徽经济广播吧,就安徽经济广播吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0314-04.pcm,1356,,,播放,播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0315-01.pcm,1357,,,我想听新闻广播,我想听新闻广播,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0315-02.pcm,1358,,,选择济南的新闻广播,选择济南的新闻广播,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0315-03.pcm,1359,,,播放,播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0315-04.pcm,1360,,,收藏该台,收藏该台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0316-01.pcm,1361,播放FM89.9,播放fm899,播放FM89.9,播放fm899,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0316-02.pcm,1362,,,换下一台,换下一台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0316-03.pcm,1363,,,音量设置为中等音量,音量设置为中等音量,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0317-01.pcm,1364,,,打开交通广播,打开交通广播,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0317-02.pcm,1365,现在播放的是谁主持的节目,现在播放的是谁主持的节目,现在播放的是谁主持的节目,现在播放的是谁主持的节目,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0317-03.pcm,1366,,,将此频道到我的收藏夹,将此频道到我的收藏夹,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0317-04.pcm,1367,,,关闭收音机,关闭收音机,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0318-01.pcm,1368,播放FM101.7,播放fm1017,播放FM101.7,播放fm1017,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0318-02.pcm,1369,返回上一台,返回上一台,返回上一台,返回上一台,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0318-03.pcm,1370,,,正在播放的是什么音乐,正在播放的是什么音乐,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0318-04.pcm,1371,,,收藏,收藏,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0319-01.pcm,1372,我要听河南省交通广播,我要听河南省交通广播,我要听河南省交通广播,我要听河南省交通广播,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0319-02.pcm,1373,,,不是河南交通广播，是河南音乐广播,不是河南交通广播是河南音乐广播,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0319-03.pcm,1374,,,广播里的歌是谁唱的,广播里的歌是谁唱的,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0319-04.pcm,1375,,,保存这个频道,保存这个频道,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0320-01.pcm,1376,,,我想听广播九九.6,我想听广播九九6,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0320-02.pcm,1377,九九.66换成九九.8,九九66换成九九8,99.6换成99.8,996换成998,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0320-03.pcm,1378,,,音量开到最大,音量开到最大,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0321-01.pcm,1379,,,搜索广播,搜索广播,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0321-02.pcm,1380,取消搜索,取消搜索,取消搜索,取消搜索,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0321-03.pcm,1381,重新搜索包头电台,重新搜索包头电台,重新搜索暴走电台,重新搜索暴走电台,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0321-04.pcm,1382,,,开始播放吧,开始播放吧,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0322-01.pcm,1383,,,收听六安广播,收听六安广播,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0322-02.pcm,1384,换个节目,换个节目,换个节目,换个节目,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0322-03.pcm,1385,,,暂停播放,暂停播放,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0322-04.pcm,1386,,,关闭收音机,关闭收音机,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0323-01.pcm,1387,我想听娱乐广播,我想听娱乐广播,我想听娱乐广播,我想听娱乐广播,TRUE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0323-02.pcm,1388,,,选择收听率最高的节目,选择收听率最高的节目,FALSE
\\172.31.10.62\原10.5.22.77\个人文件管理\qqxiong\AIUI-zhongyao\AIUI\AIUI\sr\600\0323-03.pcm,1389,,,开始播放,开始播放,FALSE
